day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
4,2014,12,25,2014-12-25,53.1,49.3,1005.9,4.1,15.1,21.0,27.0,57.9,46.9,0.88,999.9,1,303
1,2016,12,19,2016-12-19,35.3,22.9,1032.7,9.9,14.1,21.0,26.0,57.9,30.0,0.0,999.9,0,722
1,2013,10,28,2013-10-28,50.7,33.0,1020.4,10.0,10.3,21.0,27.0,57.9,36.0,0.0,999.9,0,620
1,2015,09,21,2015-09-21,63.9,52.9,1020.3,10.0,17.3,21.0,28.9,80.1,61.0,0.0,999.9,0,624
4,2017,10,05,2017-10-05,63.7,62.6,1019.9,8.4,15.8,21.0,25.1,69.1,54.0,0.0,999.9,0,657
4,2018,06,28,2018-06-28,64.1,62.6,1015.3,6.3,14.6,21.0,27.0,69.1,59.0,0.13,999.9,0,737
3,2013,06,19,2013-06-19,62.6,54.4,1014.3,8.4,12.2,21.0,28.0,69.1,57.9,0.06,999.9,0,622
4,2014,05,01,2014-05-01,51.5,51.1,9999.9,3.0,13.7,21.0,29.9,60.8,42.8,99.99,999.9,1,650
3,2014,10,22,2014-10-22,57.0,55.4,1010.3,6.1,12.8,21.0,28.9,60.8,51.8,0.23,999.9,0,708
6,2017,08,19,2017-08-19,71.8,70.9,1010.1,5.6,12.2,21.0,28.0,78.1,57.9,1.1,999.9,1,638
1,2019,08,26,2019-08-26,64.3,57.8,1022.1,10.0,13.7,21.0,28.0,71.1,60.1,0.0,999.9,0,494
3,2013,01,23,2013-01-23,16.2,-1.1,1018.6,10.0,15.6,21.0,28.9,21.9,12.9,0.01,999.9,0,545
1,2019,01,21,2019-01-21,13.7,6.3,1003.4,7.0,17.0,21.0,33.0,28.9,6.1,1.5,999.9,0,412
1,2013,12,09,2013-12-09,40.8,36.3,1023.6,6.8,11.2,21.0,34.0,51.8,33.1,0.13,999.9,0,639
6,2014,03,15,2014-03-15,43.4,33.9,9999.9,9.4,14.6,21.0,28.9,51.8,33.8,99.99,999.9,0,519
7,2014,05,11,2014-05-11,62.1,51.1,9999.9,9.3,10.3,21.0,27.0,71.6,55.4,99.99,999.9,0,584
5,2013,01,25,2013-01-25,19.0,3.3,1023.1,10.0,13.6,21.0,32.1,26.1,14.0,0.0,999.9,0,674
4,2012,11,15,2012-11-15,40.4,25.0,1029.7,10.0,5.3,21.0,27.0,48.2,36.0,0.0,999.9,0,623
4,2016,09,29,2016-09-29,60.0,54.9,1027.1,9.3,17.8,21.0,28.9,64.9,57.9,0.01,999.9,0,624
6,2015,11,07,2015-11-07,61.4,54.7,1013.4,6.9,10.9,21.0,26.0,64.9,57.0,0.0,999.9,0,500
2,2018,09,25,2018-09-25,60.5,55.1,1032.1,8.7,14.4,21.0,27.0,64.9,51.1,0.0,999.9,0,715
6,2020,08,15,2020-08-15,70.4,66.5,1015.3,7.3,13.9,21.0,25.1,84.9,66.9,0.0,999.9,1,313
7,2017,07,30,2017-07-30,67.1,57.7,1012.6,9.6,15.0,21.0,26.0,73.9,62.1,0.14,999.9,0,606
6,2020,09,19,2020-09-19,58.8,41.4,1021.5,10.0,16.9,21.0,27.0,66.9,50.0,0.03,999.9,0,330
7,2020,05,31,2020-05-31,61.5,48.6,1013.1,9.8,11.7,21.0,25.1,66.9,55.0,0.03,999.9,0,208
5,2015,10,23,2015-10-23,56.2,43.0,1019.2,10.0,15.4,21.0,31.1,66.9,48.9,0.01,999.9,0,742
5,2016,10,14,2016-10-14,55.9,45.7,1022.4,10.0,14.2,21.0,27.0,66.9,48.0,0.0,999.9,0,767
2,2017,10,17,2017-10-17,51.1,39.0,1022.8,10.0,12.1,21.0,26.0,66.9,41.0,0.0,999.9,0,736
3,2019,08,21,2019-08-21,70.6,68.5,1016.2,8.1,7.2,21.0,26.0,82.9,62.1,99.99,999.9,1,522
6,2018,07,07,2018-07-07,67.3,52.8,1023.6,9.9,12.8,21.0,28.9,75.9,60.1,0.01,999.9,0,526
6,2019,06,22,2019-06-22,64.7,58.2,1006.7,9.7,8.4,21.0,28.9,75.9,57.9,0.68,999.9,0,635
7,2020,08,30,2020-08-30,72.0,61.6,1002.8,9.0,13.1,21.0,29.9,75.9,66.9,0.33,999.9,0,303
7,2012,12,23,2012-12-23,37.8,20.5,1011.5,10.0,7.6,21.0,32.1,42.1,33.1,0.01,999.9,0,408
2,2016,02,09,2016-02-09,33.1,27.8,1003.6,8.1,11.5,21.0,28.0,42.1,30.9,0.06,999.9,0,571
2,2014,02,25,2014-02-25,27.0,8.7,1014.2,10.0,15.5,21.0,31.1,42.1,21.9,0.04,999.9,0,513
6,2016,02,27,2016-02-27,30.7,11.4,1016.4,10.0,11.6,21.0,27.0,42.1,25.0,0.0,999.9,0,388
7,2016,04,24,2016-04-24,49.1,31.2,1014.6,10.0,13.4,21.0,27.0,60.1,44.1,0.26,999.9,0,448
7,2016,05,22,2016-05-22,56.3,52.2,1009.8,9.0,14.2,21.0,28.9,62.1,46.9,0.07,999.9,0,571
2,2014,04,01,2014-04-01,38.1,28.3,9999.9,9.8,12.3,21.0,34.0,44.6,35.6,99.99,999.9,0,549
3,2012,11,28,2012-11-28,37.5,28.8,1022.7,9.3,7.1,21.0,28.0,44.6,34.0,0.59,999.9,0,512
6,2012,12,29,2012-12-29,32.5,26.2,1013.1,7.8,5.3,21.0,28.0,44.6,24.8,0.0,999.9,1,442
3,2014,02,19,2014-02-19,35.0,29.4,1015.6,8.9,12.3,21.0,31.1,44.6,25.0,0.11,999.9,0,552
6,2015,03,07,2015-03-07,25.0,15.9,1023.3,9.9,10.9,21.0,28.9,33.1,12.0,0.0,999.9,0,578
6,2015,02,14,2015-02-14,20.6,8.9,1016.8,8.6,8.4,21.0,999.9,33.1,8.1,0.0,999.9,1,436
6,2014,01,04,2014-01-04,18.8,10.9,1030.5,9.3,12.1,21.0,26.0,35.1,8.1,0.01,999.9,0,418
1,2019,01,14,2019-01-14,32.8,22.5,1021.6,10.0,15.3,21.0,26.0,35.1,19.9,0.0,999.9,0,703
3,2016,02,03,2016-02-03,42.6,37.8,1025.6,9.5,11.9,21.0,999.9,51.1,30.9,0.0,999.9,0,579
5,2015,04,24,2015-04-24,44.0,27.7,1006.0,10.0,14.6,21.0,28.0,51.1,37.9,0.0,999.9,0,676
6,2013,11,09,2013-11-09,41.7,22.4,1020.4,10.0,12.9,21.0,28.9,51.1,37.9,0.03,999.9,0,571
3,2017,12,20,2017-12-20,44.3,31.7,1007.3,9.9,14.9,21.0,31.1,51.1,37.0,0.0,999.9,0,700
6,2020,04,11,2020-04-11,44.1,30.8,1005.8,10.0,15.6,21.0,31.1,51.1,39.9,0.01,999.9,0,121
6,2020,01,11,2020-01-11,49.4,46.1,1028.6,6.7,13.8,21.0,27.0,53.1,46.9,0.0,999.9,1,439
4,2014,04,17,2014-04-17,37.5,23.8,1037.9,10.0,15.2,21.0,28.9,53.1,34.0,0.67,999.9,0,508
3,2017,01,04,2017-01-04,46.5,43.7,996.4,6.2,13.6,21.0,28.0,53.1,42.1,0.87,999.9,1,590
5,2015,04,10,2015-04-10,43.9,41.7,1015.2,3.6,9.4,21.0,27.0,53.1,37.0,0.01,999.9,1,486
6,2017,12,23,2017-12-23,45.6,45.4,1013.0,3.2,10.6,21.0,28.9,53.1,26.1,0.17,999.9,1,565
5,2014,05,02,2014-05-02,54.0,45.3,9999.9,6.1,7.5,21.0,28.0,66.2,46.4,99.99,999.9,1,698
6,2020,05,23,2020-05-23,56.4,55.0,1017.0,4.1,9.7,21.0,28.0,66.2,48.0,0.0,999.9,1,193
3,2016,09,28,2016-09-28,63.1,60.7,1018.8,5.7,11.3,21.0,27.0,66.2,60.1,1.0,999.9,0,637
4,2014,03,13,2014-03-13,31.7,27.1,9999.9,5.0,13.5,21.0,29.9,53.6,19.4,99.99,999.9,0,545
4,2014,06,26,2014-06-26,66.7,64.4,1011.7,3.5,10.2,21.0,25.1,75.2,62.1,0.01,999.9,1,670
6,2017,11,11,2017-11-11,30.2,18.0,1029.7,10.0,12.6,22.0,28.9,36.0,26.1,0.0,999.9,0,623
7,2019,11,17,2019-11-17,41.5,29.4,1027.1,10.0,14.2,22.0,29.9,46.0,34.0,0.0,999.9,0,444
5,2014,11,28,2014-11-28,37.0,30.9,1015.6,9.3,12.6,22.0,29.9,46.0,34.0,0.05,999.9,0,444
7,2019,03,24,2019-03-24,39.1,23.6,1016.9,10.0,15.5,22.0,28.0,46.0,32.0,0.0,999.9,0,466
7,2018,02,04,2018-02-04,37.8,34.1,1026.4,9.1,13.4,22.0,28.0,46.0,30.0,0.0,999.9,0,541
3,2020,12,23,2020-12-23,38.5,24.1,1023.4,10.0,9.7,22.0,29.9,46.0,30.9,0.0,999.9,0,360
6,2016,11,12,2016-11-12,42.1,25.4,1019.6,10.0,13.9,22.0,29.9,46.0,39.0,0.0,999.9,0,603
3,2015,04,08,2015-04-08,41.2,34.2,1028.3,10.0,14.8,22.0,28.0,48.0,39.0,0.06,999.9,0,457
7,2016,04,10,2016-04-10,40.6,23.9,1019.2,10.0,15.7,22.0,28.9,48.0,35.1,0.0,999.9,0,499
4,2019,04,04,2019-04-04,44.5,26.0,1023.7,9.8,16.5,22.0,32.1,50.0,37.0,0.19,999.9,0,660
4,2013,11,14,2013-11-14,42.8,27.4,1021.3,10.0,14.2,22.0,28.9,50.0,30.0,0.0,999.9,0,620
6,2014,03,22,2014-03-22,38.1,27.9,1013.6,9.7,11.2,22.0,31.1,50.0,23.0,0.0,999.9,0,493
6,2018,02,17,2018-02-17,35.9,24.8,1023.7,10.0,13.1,22.0,28.9,52.0,30.0,0.1,999.9,0,604
5,2017,03,10,2017-03-10,35.5,26.4,1012.1,5.8,12.1,22.0,28.9,52.0,30.0,0.0,999.9,1,612
5,2020,03,13,2020-03-13,46.4,43.3,1018.9,5.6,16.9,22.0,29.9,52.0,43.0,0.0,999.9,1,551
6,2020,03,21,2020-03-21,45.9,34.4,1019.7,8.5,14.6,22.0,26.0,54.0,34.0,0.0,999.9,0,238
6,2013,05,04,2013-05-04,47.8,38.7,1026.5,10.0,13.7,22.0,31.1,54.0,43.0,0.0,999.9,0,580
4,2020,10,08,2020-10-08,59.5,41.1,1008.9,10.0,14.6,22.0,36.9,64.0,57.0,0.25,999.9,0,332
4,2016,06,09,2016-06-09,59.9,46.7,1003.8,10.0,16.7,22.0,32.1,68.0,54.0,0.01,999.9,0,686
1,2016,06,13,2016-06-13,61.5,47.2,1004.4,10.0,13.3,22.0,28.0,81.0,54.0,0.0,999.9,0,646
3,2018,12,19,2018-12-19,29.8,16.2,1018.0,10.0,9.4,22.0,29.9,39.0,21.0,0.0,999.9,0,749
7,2015,02,22,2015-02-22,36.0,34.0,1021.6,2.6,7.7,22.0,28.0,41.0,33.1,0.82,999.9,1,519
5,2013,01,04,2013-01-04,32.2,21.1,1015.2,10.0,11.3,22.0,29.9,41.0,24.1,0.0,999.9,0,505
5,2012,12,28,2012-12-28,33.0,22.4,1015.3,9.4,10.0,22.0,34.0,41.0,30.0,0.37,999.9,0,557
4,2019,12,19,2019-12-19,24.2,8.3,1016.0,10.0,18.4,22.0,39.0,43.0,17.1,0.04,999.9,0,699
1,2016,03,21,2016-03-21,37.4,32.0,1008.7,7.3,16.0,22.0,31.1,43.0,34.0,0.35,999.9,0,617
7,2015,01,25,2015-01-25,36.5,26.7,1000.4,9.4,16.0,22.0,32.1,45.0,33.1,0.9,999.9,0,406
1,2019,01,07,2019-01-07,27.4,11.7,1024.8,10.0,17.4,22.0,31.1,45.0,21.9,0.0,999.9,0,584
2,2016,03,22,2016-03-22,40.8,23.9,1015.9,10.0,16.0,22.0,28.0,45.0,35.1,0.01,999.9,0,628
7,2018,04,15,2018-04-15,39.7,31.5,1027.4,9.0,17.5,22.0,33.0,55.0,37.0,0.0,999.9,0,510
4,2014,12,04,2014-12-04,43.1,28.0,1025.4,9.9,11.5,22.0,31.1,55.0,37.0,0.01,999.9,0,606
4,2020,04,30,2020-04-30,46.8,41.4,1025.9,9.8,17.1,22.0,27.0,55.0,37.0,0.0,999.9,0,173
6,2018,12,22,2018-12-22,48.3,45.8,995.6,4.1,13.3,22.0,32.1,57.0,39.0,0.89,999.9,1,568
4,2015,04,23,2015-04-23,46.9,37.6,1003.6,9.8,13.4,22.0,28.9,57.0,37.9,0.13,999.9,0,612
4,2016,12,01,2016-12-01,53.4,49.7,1003.2,6.6,15.6,22.0,29.9,57.0,48.9,0.1,999.9,1,734
7,2017,04,16,2017-04-16,51.9,46.9,1014.7,5.3,15.7,22.0,28.0,57.0,37.0,0.0,999.9,1,481
7,2014,05,04,2014-05-04,51.4,42.6,1005.1,9.8,12.8,22.0,28.0,57.0,46.9,0.02,999.9,0,451
5,2019,04,19,2019-04-19,53.7,50.7,1014.1,4.8,16.7,22.0,32.1,59.0,50.0,0.0,999.9,1,551
7,2020,04,26,2020-04-26,45.3,40.9,1017.9,7.9,11.3,22.0,31.1,59.0,39.9,0.0,999.9,0,140
5,2017,05,26,2017-05-26,55.4,52.9,1001.2,6.2,12.9,22.0,28.9,59.0,52.0,0.1,999.9,1,776
1,2020,11,23,2020-11-23,53.9,50.1,1016.2,7.6,15.1,22.0,31.1,61.0,46.0,0.0,999.9,1,298
6,2019,04,20,2019-04-20,54.5,52.8,1013.8,2.9,17.7,22.0,31.1,61.0,48.9,0.0,999.9,1,456
7,2012,10,28,2012-10-28,57.7,50.0,1010.8,9.6,11.9,22.0,32.1,61.0,53.6,0.0,999.9,0,403
2,2015,12,15,2015-12-15,58.0,51.5,998.4,5.9,15.0,22.0,29.9,61.0,50.0,0.69,999.9,1,755
4,2014,10,02,2014-10-02,59.9,56.3,1016.6,9.4,17.6,22.0,28.9,61.0,57.2,1.08,999.9,0,558
2,2020,11,24,2020-11-24,42.2,26.6,1020.6,10.0,15.5,22.0,33.0,61.0,39.0,0.37,999.9,0,324
6,2015,06,06,2015-06-06,58.0,52.5,1012.6,8.4,11.5,22.0,28.9,63.0,46.9,0.05,999.9,1,598
7,2015,05,24,2015-05-24,56.5,48.2,1026.6,10.0,15.5,22.0,25.1,63.0,51.1,0.0,999.9,0,432
5,2017,06,16,2017-06-16,59.8,52.9,1018.9,9.9,15.5,22.0,32.1,66.0,46.9,0.0,999.9,0,657
4,2019,06,13,2019-06-13,56.7,53.8,1019.4,6.2,12.4,22.0,33.0,70.0,52.0,0.02,999.9,1,634
4,2015,07,16,2015-07-16,67.3,57.3,1013.9,9.2,16.6,22.0,28.0,82.0,60.1,0.0,999.9,0,686
5,2020,09,11,2020-09-11,69.1,62.7,1020.9,7.1,13.2,22.0,28.0,75.0,60.1,0.3,999.9,1,351
3,2014,08,13,2014-08-13,66.6,63.5,1013.0,8.4,15.5,22.0,28.0,75.0,60.1,0.39,999.9,0,572
4,2014,03,06,2014-03-06,26.3,14.0,1032.2,9.1,16.4,22.0,28.0,30.2,21.0,0.0,999.9,0,558
2,2013,04,23,2013-04-23,44.6,40.0,1026.9,5.1,15.0,22.0,28.9,46.4,42.1,0.11,999.9,0,513
3,2012,11,14,2012-11-14,42.8,29.9,1031.9,9.6,7.7,22.0,28.9,46.9,37.0,0.33,999.9,0,625
2,2017,02,07,2017-02-07,38.1,32.2,1017.1,8.4,9.2,22.0,29.9,46.9,25.0,0.0,999.9,0,626
2,2014,04,29,2014-04-29,44.2,36.0,1028.1,10.0,16.5,22.0,28.0,46.9,42.1,0.0,999.9,0,555
2,2014,01,21,2014-01-21,29.2,17.5,1012.1,8.5,12.6,22.0,28.9,46.9,23.0,0.0,999.9,1,1161
4,2019,02,14,2019-02-14,35.5,19.5,1012.2,10.0,15.9,22.0,33.0,46.9,32.0,0.03,999.9,0,664
3,2019,01,09,2019-01-09,44.4,39.6,997.6,5.6,13.4,22.0,34.0,46.9,28.9,0.12,999.9,1,514
7,2020,01,19,2020-01-19,41.2,35.8,1004.9,7.5,14.4,22.0,27.0,46.9,19.0,0.21,999.9,0,360
1,2019,12,16,2019-12-16,35.4,19.8,1020.9,10.0,11.0,22.0,32.1,48.9,32.0,0.0,999.9,0,519
4,2018,02,08,2018-02-08,34.6,28.2,1020.8,8.4,14.5,22.0,34.0,48.9,21.9,0.62,999.9,0,616
5,2013,07,26,2013-07-26,66.1,64.4,1012.2,6.0,15.0,22.0,28.9,69.8,64.0,2.43,999.9,0,617
7,2014,03,30,2014-03-30,46.9,46.8,9999.9,2.6,12.5,22.0,32.1,55.4,37.4,99.99,999.9,1,437
1,2015,03,23,2015-03-23,27.2,1.4,1019.5,10.0,14.9,22.0,32.1,37.9,21.0,0.0,999.9,0,586
5,2018,04,27,2018-04-27,48.8,46.9,1011.9,7.8,9.2,22.0,999.9,55.9,39.9,0.03,999.9,1,690
2,2014,04,15,2014-04-15,52.6,48.0,1013.3,6.6,16.0,22.0,32.1,57.9,48.9,0.0,999.9,0,452
1,2016,06,06,2016-06-06,62.9,61.1,1004.2,3.9,12.3,22.0,32.1,69.1,55.0,1.79,999.9,1,758
6,2014,02,22,2014-02-22,41.4,36.5,1015.1,7.1,11.0,22.0,28.9,51.8,33.8,0.44,999.9,1,587
4,2017,12,28,2017-12-28,15.3,-1.4,1027.8,10.0,17.5,22.0,33.0,24.1,12.0,0.0,999.9,0,609
2,2012,10,30,2012-10-30,53.9,48.9,989.0,8.1,8.9,22.0,46.0,64.4,50.0,1.97,999.9,0,372
6,2017,09,23,2017-09-23,62.6,62.6,1012.3,2.1,17.2,22.0,31.1,64.9,61.0,0.3,999.9,1,631
3,2013,10,09,2013-10-09,56.4,44.3,1027.9,10.0,11.6,22.0,26.0,64.9,51.1,0.03,999.9,0,529
6,2013,10,12,2013-10-12,58.6,53.4,1021.7,10.0,13.2,22.0,31.1,64.9,54.0,0.0,999.9,0,556
7,2015,11,08,2015-11-08,53.2,35.5,1021.8,10.0,11.0,22.0,28.9,64.9,46.9,0.0,999.9,0,472
7,2012,08,12,2012-08-12,77.8,65.4,1012.5,8.7,5.7,22.0,29.9,84.9,69.8,0.62,999.9,0,505
7,2019,07,07,2019-07-07,69.0,62.9,1012.1,7.1,11.2,22.0,25.1,73.9,62.1,0.01,999.9,1,441
3,2016,06,08,2016-06-08,61.7,55.2,998.6,8.4,12.6,22.0,28.0,66.9,57.9,0.0,999.9,1,763
6,2016,07,02,2016-07-02,69.4,62.8,1011.9,7.2,11.8,22.0,33.0,75.9,61.0,0.76,999.9,1,570
2,2016,09,06,2016-09-06,69.9,65.8,1014.3,7.9,15.2,22.0,31.1,75.9,62.1,1.25,999.9,0,626
4,2020,01,09,2020-01-09,29.5,10.8,1030.7,10.0,15.3,22.0,35.0,42.1,24.1,0.34,999.9,0,521
5,2018,03,09,2018-03-09,35.5,28.2,1004.0,9.6,12.0,22.0,29.9,44.1,30.0,0.01,999.9,1,751
5,2014,03,21,2014-03-21,39.3,28.2,1010.6,9.6,14.0,22.0,28.0,44.1,35.1,0.0,999.9,0,589
7,2015,12,20,2015-12-20,38.5,19.5,1028.4,10.0,14.0,22.0,32.1,44.1,34.0,0.0,999.9,0,500
5,2018,02,02,2018-02-02,34.2,30.8,1011.1,6.4,11.9,22.0,28.0,44.1,23.0,0.07,999.9,0,617
2,2013,11,19,2013-11-19,47.0,29.2,1010.1,9.8,14.0,22.0,28.9,60.1,39.9,0.26,999.9,0,600
1,2013,11,11,2013-11-11,47.1,30.4,1015.7,10.0,15.9,22.0,31.1,60.1,42.1,0.01,999.9,0,456
5,2018,05,18,2018-05-18,52.2,49.1,1024.8,5.7,10.9,22.0,28.9,62.1,48.0,0.17,999.9,1,616
6,2017,12,16,2017-12-16,30.9,24.3,1013.6,8.0,12.4,22.0,28.0,35.1,17.1,0.08,999.9,0,661
5,2016,01,22,2016-01-22,28.0,11.8,1020.4,10.0,13.1,22.0,29.9,35.1,21.9,0.0,999.9,0,702
6,2017,04,08,2017-04-08,43.9,30.6,1002.9,9.8,16.5,22.0,28.9,51.1,39.0,0.0,999.9,0,627
5,2014,11,21,2014-11-21,36.8,15.4,1017.4,10.0,15.8,22.0,35.9,53.1,32.0,0.0,999.9,0,677
2,2018,04,17,2018-04-17,45.6,41.3,1001.3,8.4,16.1,22.0,28.9,53.1,39.0,0.43,999.9,0,600
2,2017,04,18,2017-04-18,47.8,39.2,1024.7,10.0,12.1,22.0,29.9,53.1,41.0,0.0,999.9,0,516
5,2014,02,28,2014-02-28,18.1,-2.6,9999.9,9.8,11.4,22.0,28.9,24.8,8.6,99.99,999.9,0,655
7,2016,02,14,2016-02-14,5.8,-6.7,1024.1,8.5,16.3,22.9,36.9,27.0,-2.0,0.0,999.9,0,309
4,2014,03,20,2014-03-20,41.7,37.6,1009.6,6.3,14.9,22.9,28.0,46.0,37.0,0.4,999.9,1,628
1,2020,11,02,2020-11-02,42.1,25.5,1002.5,10.0,20.4,22.9,35.9,46.0,37.0,0.44,999.9,0,327
4,2017,01,05,2017-01-05,36.4,19.7,1007.8,10.0,15.4,22.9,33.0,48.0,32.0,0.0,999.9,0,552
7,2016,12,04,2016-12-04,38.2,24.3,1019.2,10.0,14.6,22.9,33.0,48.0,34.0,0.0,999.9,0,482
4,2015,03,12,2015-03-12,38.1,21.9,1020.9,10.0,14.1,22.9,31.1,48.0,33.1,0.25,999.9,0,586
5,2020,04,24,2020-04-24,46.3,42.8,1008.7,7.7,12.5,22.9,34.0,50.0,36.0,0.54,999.9,0,172
5,2018,12,28,2018-12-28,41.8,36.7,1027.6,7.5,15.0,22.9,28.9,50.0,26.1,0.0,999.9,0,681
7,2016,04,17,2016-04-17,45.8,36.5,1027.9,10.0,15.4,22.9,29.9,52.0,42.1,0.0,999.9,0,568
2,2014,04,08,2014-04-08,47.7,45.8,1003.5,1.9,14.7,22.9,29.9,52.0,44.1,0.7,999.9,1,606
5,2020,04,17,2020-04-17,42.2,20.9,1020.9,10.0,16.3,22.9,28.9,52.0,32.0,0.0,999.9,0,157
2,2015,01,13,2015-01-13,32.6,25.6,1028.5,8.4,16.3,22.9,28.9,52.0,26.1,0.82,999.9,0,613
4,2017,03,09,2017-03-09,45.9,34.3,1012.0,9.1,17.7,22.9,31.1,52.0,41.0,0.09,999.9,0,665
7,2016,01,03,2016-01-03,44.4,29.4,1010.4,10.0,15.5,22.9,33.0,52.0,34.0,0.0,999.9,0,432
6,2020,03,14,2020-03-14,45.3,32.8,1020.6,9.0,14.1,22.9,32.1,52.0,41.0,0.21,999.9,1,371
7,2015,01,04,2015-01-04,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54.0,30.0,0.21,999.9,1,381
4,2017,11,16,2017-11-16,46.6,43.4,1015.0,8.9,10.1,22.9,28.9,54.0,39.0,0.0,999.9,0,811
5,2017,11,17,2017-11-17,43.8,33.2,1009.4,9.9,15.6,22.9,35.9,54.0,42.1,0.55,999.9,0,814
3,2017,08,30,2017-08-30,61.8,57.5,1012.8,7.0,16.0,22.9,35.0,68.0,57.0,1.57,999.9,0,671
6,2015,10,10,2015-10-10,59.2,49.2,1016.0,9.0,13.1,22.9,32.1,68.0,46.0,0.56,999.9,0,649
1,2019,04,15,2019-04-15,52.0,51.1,997.1,2.1,15.1,22.9,32.1,68.0,45.0,0.03,999.9,1,657
7,2019,08,25,2019-08-25,65.5,59.5,1023.9,10.0,13.6,22.9,32.1,72.0,61.0,0.0,999.9,0,482
1,2014,09,22,2014-09-22,67.9,61.5,1007.0,8.2,12.3,22.9,27.0,72.0,61.0,0.11,999.9,1,662
5,2020,09,18,2020-09-18,63.6,59.9,1013.6,8.8,11.2,22.9,31.1,73.0,59.0,0.28,999.9,0,341
5,2013,08,23,2013-08-23,70.6,65.0,1013.1,7.8,12.1,22.9,28.0,77.0,63.0,0.0,999.9,0,636
7,2012,11,25,2012-11-25,36.6,17.2,1011.6,10.0,7.1,22.9,30.9,41.0,33.1,0.0,999.9,0,415
7,2014,01,26,2014-01-26,26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41.0,21.0,0.03,999.9,0,465
6,2018,02,03,2018-02-03,19.8,8.6,1026.5,10.0,16.5,22.9,28.0,43.0,12.9,0.08,999.9,0,478
6,2013,03,23,2013-03-23,38.5,21.7,1006.3,10.0,15.9,22.9,39.0,45.0,32.0,0.02,999.9,0,488
1,2018,03,26,2018-03-26,36.4,25.0,1036.0,10.0,19.4,22.9,34.0,45.0,32.0,0.01,999.9,0,710
6,2019,02,09,2019-02-09,31.5,10.3,1024.7,10.0,16.4,22.9,33.0,45.0,25.0,0.0,999.9,0,540
5,2016,11,18,2016-11-18,50.9,44.1,1014.8,10.0,18.0,22.9,28.9,55.0,41.0,0.0,999.9,0,776
2,2013,11,12,2013-11-12,45.7,36.8,1015.0,8.5,16.5,22.9,28.9,55.0,32.0,0.0,999.9,0,647
1,2015,12,28,2015-12-28,40.9,30.0,1030.6,9.3,18.5,22.9,33.0,57.0,33.1,0.1,999.9,0,490
3,2017,11,08,2017-11-08,47.0,43.6,1020.7,9.7,16.7,22.9,29.9,57.0,44.1,0.37,999.9,0,662
4,2018,04,05,2018-04-05,39.9,24.0,1010.7,10.0,17.0,22.9,33.0,57.0,34.0,0.17,999.9,0,531
4,2017,11,23,2017-11-23,38.7,30.1,1015.0,10.0,11.1,22.9,35.9,57.0,34.0,0.28,999.9,0,469
2,2014,05,13,2014-05-13,51.8,43.8,1022.0,10.0,14.1,22.9,28.0,57.0,46.9,0.0,999.9,0,560
2,2014,04,08,2014-04-08,49.4,48.4,9999.9,3.1,15.1,22.9,33.0,59.0,46.4,99.99,999.9,1,606
1,2016,05,09,2016-05-09,54.0,40.6,1013.2,10.0,13.8,22.9,29.9,61.0,45.0,0.01,999.9,0,646
6,2015,05,23,2015-05-23,54.8,33.2,1023.4,10.0,15.0,22.9,28.0,61.0,48.0,0.61,999.9,0,546
3,2015,10,28,2015-10-28,53.8,46.9,1030.4,9.3,13.2,22.9,31.1,61.0,36.0,0.0,999.9,0,689
3,2020,12,02,2020-12-02,47.5,35.9,1011.3,9.8,17.9,22.9,32.1,63.0,42.1,0.59,999.9,0,235
6,2019,10,05,2019-10-05,51.9,37.9,1027.7,10.0,12.2,22.9,32.1,63.0,42.1,0.04,999.9,0,557
1,2020,09,21,2020-09-21,56.8,37.0,1032.3,10.0,16.0,22.9,29.9,63.0,48.9,0.0,999.9,0,310
3,2018,10,17,2018-10-17,55.6,40.7,1013.4,10.0,13.3,22.9,29.9,63.0,46.9,0.1,999.9,0,699
5,2017,06,09,2017-06-09,57.6,52.7,1006.0,9.1,13.2,22.9,31.1,66.0,39.9,99.99,999.9,0,770
2,2013,09,17,2013-09-17,56.1,43.1,1024.7,10.0,16.3,22.9,29.9,70.0,51.1,0.02,999.9,0,627
4,2017,09,07,2017-09-07,67.1,65.1,1011.4,7.9,13.0,22.9,36.9,75.0,64.0,2.88,999.9,1,790
6,2020,04,18,2020-04-18,41.0,37.0,1010.2,6.9,15.3,22.9,28.9,46.9,36.0,0.61,999.9,0,125
4,2020,03,26,2020-03-26,41.2,33.6,1013.0,9.7,17.3,22.9,29.9,46.9,36.0,0.11,999.9,0,187
2,2013,03,19,2013-03-19,39.6,35.5,1012.4,4.6,16.5,22.9,33.0,46.9,33.1,0.41,999.9,1,559
7,2018,02,25,2018-02-25,42.5,41.5,1021.5,6.4,12.3,22.9,31.1,48.9,39.0,0.21,999.9,1,448
1,2012,12,31,2012-12-31,31.5,17.2,1019.6,10.0,6.8,22.9,35.9,37.4,26.1,0.0,999.9,0,482
3,2014,02,05,2014-02-05,32.3,29.1,1018.9,6.3,9.2,22.9,31.1,37.4,24.1,0.1,999.9,0,468
6,2015,12,19,2015-12-19,42.1,24.9,1014.0,10.0,16.7,22.9,32.1,55.9,39.0,0.14,999.9,0,624
