day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
6,2015,10,17,2015-10-17,51.6,31.2,1018.3,10,5,8,15.9,64,48,0,999.9,0,565
7,2015,10,18,2015-10-18,43.5,21.2,1024.4,10,5,9.9,20,55.9,37.9,0,999.9,0,551
1,2015,10,19,2015-10-19,42.9,23.8,1029.7,10,2.2,6,14,53.1,35.1,0,999.9,0,667
2,2015,10,20,2015-10-20,56.2,34.1,1023.6,10,5.7,8.9,17.1,70,35.1,0,999.9,0,714
3,2015,10,21,2015-10-21,65,42.1,1024.5,9.9,2.8,8.9,15,75.9,48,0,999.9,0,720
4,2015,10,22,2015-10-22,65.4,47.1,1021.6,9.7,4.1,8,15,75.9,57,0,999.9,0,666
5,2015,10,23,2015-10-23,58.8,37.5,1021.6,9.8,5,9.9,17.1,75,51.1,0,999.9,0,742
6,2015,10,24,2015-10-24,48.4,34.2,1027.8,10,4.1,8.9,999.9,64.9,39.9,0,999.9,0,519
7,2015,10,25,2015-10-25,59.1,47.6,1020.2,9.7,4,7,17.1,68,55,0.02,999.9,0,522
1,2015,10,26,2015-10-26,51.8,33.6,1028.2,10,3.9,8.9,15,57.9,46,0.03,999.9,0,698
2,2015,10,27,2015-10-27,51.9,35.6,1033.2,10,3.5,6,999.9,59,45,0,999.9,0,631
3,2015,10,28,2015-10-28,58,50.5,1025.9,7.2,6.3,9.9,21,66.9,45,0,999.9,1,689
4,2015,10,29,2015-10-29,67.2,55.2,1002.5,8.2,5.7,11.1,22.9,73,53.1,1.44,999.9,0,767
5,2015,10,30,2015-10-30,55.8,31.8,1011.2,10,5.4,8,15.9,73,50,0.04,999.9,0,688
6,2015,10,31,2015-10-31,49.1,31.5,1021.2,10,3,6,999.9,61,42.1,0,999.9,0,357
7,2015,11,1,2015-11-01,57.9,43.7,1014.5,10,3.9,7,20,64.9,42.1,0,999.9,0,312
1,2015,11,2,2015-11-02,59.4,44.7,1017.1,10,2.6,5.1,999.9,64.9,54,0,999.9,0,613
2,2015,11,3,2015-11-03,60.6,42.6,1021,10,1.6,5.1,999.9,72,48,0,999.9,0,655
3,2015,11,4,2015-11-04,62.9,45.9,1026.3,10,2.3,5.1,999.9,72,48,0,999.9,0,672
4,2015,11,5,2015-11-05,62.8,57.5,1024.9,4.7,1.9,5.1,999.9,71.1,55.9,0,999.9,0,690
5,2015,11,6,2015-11-06,69.4,62.3,1016.4,7.7,3.7,8,22,73,55.9,0.01,999.9,0,616
6,2015,11,7,2015-11-07,64.9,47.9,1014.9,9.9,3.6,7,999.9,73.9,57,0,999.9,0,500
7,2015,11,8,2015-11-08,51.9,31.1,1025.2,10,4,13,19,55.9,46,0,999.9,0,472
1,2015,11,9,2015-11-09,51.1,31.4,1030,10,1.7,5.1,999.9,59,43,0,999.9,0,615
2,2015,11,10,2015-11-10,55,47.2,1020.9,8,6.7,17.1,27,59,43,0,999.9,0,757
3,2015,11,11,2015-11-11,52.7,47.6,1010,6.7,6,13,22.9,57.9,48.9,0.69,999.9,0,530
4,2015,11,12,2015-11-12,55.4,49.3,1010.5,9.3,3.6,8,15.9,61,48.9,0.43,999.9,0,637
5,2015,11,13,2015-11-13,55.4,34.7,1003.4,10,9.4,18.1,32.1,61,50,0.01,999.9,0,677
6,2015,11,14,2015-11-14,46.4,23.3,1014.7,10,8,12,27,57.9,43,0,999.9,0,613
7,2015,11,15,2015-11-15,46.5,27,1023.9,10,4.1,8,999.9,57.9,39,0,999.9,0,500
1,2015,11,16,2015-11-16,58.1,33.2,1022.2,10,2.9,7,999.9,66.9,51.1,0,999.9,0,618
2,2015,11,17,2015-11-17,47.5,29,1031.2,10,6.4,12,18.1,66.9,39.9,0,999.9,0,684
3,2015,11,18,2015-11-18,50.9,38.1,1032.9,10,3.6,8.9,17.1,57.9,39.9,0,999.9,0,628
4,2015,11,19,2015-11-19,59.5,53.3,1023.9,8.7,5.4,9.9,19,63,46,0,999.9,0,797
5,2015,11,20,2015-11-20,58.1,41.5,1017.7,8.3,5.5,9.9,22.9,64,51.1,1.25,999.9,0,819
6,2015,11,21,2015-11-21,46.4,26.3,1023.2,10,4.9,8.9,18.1,64,42.1,0,999.9,0,597
7,2015,11,22,2015-11-22,51.2,35.6,1013.5,9.9,5.1,9.9,17.1,55,48,0.03,999.9,0,431
1,2015,11,23,2015-11-23,39.8,16.7,1015.4,10,5.6,8.9,17.1,55,34,0,999.9,0,704
2,2015,11,24,2015-11-24,38.2,18,1026.1,10,3.8,7,999.9,46,32,0,999.9,0,733
3,2015,11,25,2015-11-25,42.5,24.9,1038.1,10,2.3,5.1,999.9,50,32,0,999.9,0,717
4,2015,11,26,2015-11-26,49,38,1042.1,9.7,2.5,5.1,999.9,60.1,36,0,999.9,0,383
5,2015,11,27,2015-11-27,57.1,47.5,1033,9.4,2.9,8,15.9,64,41,0,999.9,0,480
6,2015,11,28,2015-11-28,56.3,47.2,9999.9,999.9,999.9,999.9,999.9,62.6,46.4,0,999.9,0,508
7,2015,11,29,2015-11-29,41.5,31.4,9999.9,999.9,999.9,999.9,999.9,46.4,37.4,0.02,999.9,0,453
1,2015,11,30,2015-11-30,39.4,27.8,1028.4,999.9,6,8.9,999.9,44.6,33.8,0,999.9,0,611
2,2015,12,1,2015-12-01,46.5,41.1,1023.3,999.9,5.9,9.9,14,64,42.1,0,999.9,0,746
3,2015,12,2,2015-12-02,49.3,46.3,1012.2,999.9,2.9,6,999.9,55.9,44.1,0.21,999.9,0,655
4,2015,12,3,2015-12-03,50.9,38.2,1010,999.9,6.2,9.9,22,57,46,0.1,999.9,0,623
5,2015,12,4,2015-12-04,46.4,29.4,1027.4,999.9,4.5,8.9,20,55,42.1,0,999.9,0,680
6,2015,12,5,2015-12-05,45.7,29.7,1037,999.9,2,6,999.9,51.1,39.9,0,999.9,0,629
7,2015,12,6,2015-12-06,46.5,31.9,1032.8,999.9,2.7,7,999.9,53.1,39,0,999.9,0,485
1,2015,12,7,2015-12-07,48,31.1,1021.4,999.9,2.9,6,999.9,54,39,0,999.9,0,668
2,2015,12,8,2015-12-08,44.6,30.3,1019.1,999.9,4.6,8.9,15,54,41,0,999.9,0,618
3,2015,12,9,2015-12-09,45.8,34.4,1019.7,999.9,2.7,8.9,999.9,53.1,39.9,0,999.9,0,575
4,2015,12,10,2015-12-10,54.9,43.5,1014.6,999.9,4.5,9.9,15.9,60.1,39.9,0,999.9,0,668
5,2015,12,11,2015-12-11,55.2,43.9,1013.3,8,3.1,8,999.9,61,50,0,999.9,0,694
6,2015,12,12,2015-12-12,59.6,45.6,1018.5,7.1,2.7,8.9,17.1,66,50,0,999.9,0,578
7,2015,12,13,2015-12-13,61.8,48.3,1020.3,6.5,2,6,999.9,66.9,55,0,999.9,0,549
1,2015,12,14,2015-12-14,56.8,49.5,1014.4,6.3,4.6,8,15.9,66.9,53.1,0,999.9,0,637
2,2015,12,15,2015-12-15,61.8,45.6,999.7,9,8.6,15,28.9,68,53.1,0.42,999.9,0,755
